Uke,År,Lokalitetsnummer,Lokalitetsnavn,Tiltak,Type behandling,Virkestoff,ArtsId,Rensefisk,Antall,Omfang,Kommunenummer,Kommune,Fylkesnummer,Fylke,Lat,Lon,ProduksjonsområdeId,Produksjonsområde,Antall merder
27,2012,11556,Engevik,rensefisk,,,1694,Grøngylt,800,deler av lokaliteten,1222,FITJAR,12,Hordaland,59.96425,5.379817,3,Karmøy til Sotra,
27,2012,12800,Flatøya,rensefisk,,,1693,Bergnebb,29547,deler av lokaliteten,1627,BJUGN,16,Sør-Trøndelag,63.901875,9.843085,6,Nordmøre og Sør-Trøndelag,
27,2012,25895,Flornes,rensefisk,,,1693,Bergnebb,20902,hele lokaliteten,1223,TYSNES,12,Hordaland,59.892982,5.665817,3,Karmøy til Sotra,
27,2012,11736,Fureholmen S,rensefisk,,,1694,Grøngylt,421,hele lokaliteten,1412,SOLUND,14,Sogn og Fjordane,61.05705,4.866133,4,Nordhordaland til Stadt,
27,2012,11736,Fureholmen S,rensefisk,,,1691,Berggylt,990,hele lokaliteten,1412,SOLUND,14,Sogn og Fjordane,61.05705,4.866133,4,Nordhordaland til Stadt,
27,2012,11667,Gardskråneset,medikamentell,badebehandling,Azamethiphos,,,,hele lokaliteten,1259,ØYGARDEN,12,Hordaland,60.53972,4.903867,4,Nordhordaland til Stadt,
27,2012,11667,Gardskråneset,medikamentell,badebehandling,Azamethiphos,,,,hele lokaliteten,1259,ØYGARDEN,12,Hordaland,60.53972,4.903867,4,Nordhordaland til Stadt,
27,2012,11198,Geiterøya I,medikamentell,fôrbehandling,Emamectin benzoat,,,,hele lokaliteten,1860,VESTVÅGØY,18,Nordland,68.09026,13.735617,9,Vestfjorden og Vesterålen,
27,2012,13036,Gjengane,rensefisk,,,1692,Annen leppefisk,87,deler av lokaliteten,1244,AUSTEVOLL,12,Hordaland,60.071518,5.306383,3,Karmøy til Sotra,
27,2012,13036,Gjengane,rensefisk,,,1694,Grøngylt,6482,deler av lokaliteten,1244,AUSTEVOLL,12,Hordaland,60.071518,5.306383,3,Karmøy til Sotra,
27,2012,13036,Gjengane,rensefisk,,,1691,Berggylt,636,deler av lokaliteten,1244,AUSTEVOLL,12,Hordaland,60.071518,5.306383,3,Karmøy til Sotra,
27,2012,11559,Grimsholmen,rensefisk,,,1693,Bergnebb,16600,deler av lokaliteten,1216,SVEIO,12,Hordaland,59.6554,5.403517,3,Karmøy til Sotra,
27,2012,22095,Hågardsneset,rensefisk,,,1694,Grøngylt,5629,hele lokaliteten,1224,KVINNHERAD,12,Hordaland,59.983932,5.932317,3,Karmøy til Sotra,
27,2012,22095,Hågardsneset,rensefisk,,,1693,Bergnebb,5500,hele lokaliteten,1224,KVINNHERAD,12,Hordaland,59.983932,5.932317,3,Karmøy til Sotra,
27,2012,12011,Håøya Nø,rensefisk,,,1692,Annen leppefisk,10000,hele lokaliteten,1146,TYSVÆR,11,Rogaland,59.290417,5.6765,2,Ryfylke,
27,2012,11740,Haverøy,medikamentell,badebehandling,Azamethiphos,,,,deler av lokaliteten,1246,FJELL,12,Hordaland,60.404034,4.939267,3,Karmøy til Sotra,
27,2012,11740,Haverøy,medikamentell,badebehandling,Deltamethrin,,,,deler av lokaliteten,1246,FJELL,12,Hordaland,60.404034,4.939267,3,Karmøy til Sotra,
27,2012,24035,Håvikvågen S,rensefisk,,,1692,Annen leppefisk,670,deler av lokaliteten,1241,FUSA,12,Hordaland,60.169834,5.69645,3,Karmøy til Sotra,
27,2012,24035,Håvikvågen S,rensefisk,,,1694,Grøngylt,4180,deler av lokaliteten,1241,FUSA,12,Hordaland,60.169834,5.69645,3,Karmøy til Sotra,
27,2012,24035,Håvikvågen S,rensefisk,,,1693,Bergnebb,1500,deler av lokaliteten,1241,FUSA,12,Hordaland,60.169834,5.69645,3,Karmøy til Sotra,
27,2012,12590,Helligholmen,rensefisk,,,1693,Bergnebb,486,deler av lokaliteten,1750,VIKNA,17,Nord-Trøndelag,64.83839,10.665517,7,Nord-Trøndelag med Bindal,
27,2012,10300,Hillersvik,rensefisk,,,1691,Berggylt,6000,deler av lokaliteten,1216,SVEIO,12,Hordaland,59.6084,5.311917,3,Karmøy til Sotra,
27,2012,12036,Hisdalen,rensefisk,,,1694,Grøngylt,1439,hele lokaliteten,1224,KVINNHERAD,12,Hordaland,60.126896,5.932525,3,Karmøy til Sotra,
27,2012,11571,Holevik,rensefisk,,,1694,Grøngylt,12894,hele lokaliteten,1219,BØMLO,12,Hordaland,59.776585,5.321817,3,Karmøy til Sotra,
27,2012,11571,Holevik,rensefisk,,,1691,Berggylt,909,hele lokaliteten,1219,BØMLO,12,Hordaland,59.776585,5.321817,3,Karmøy til Sotra,
27,2012,19939,Høysteinen,rensefisk,,,1694,Grøngylt,8731,deler av lokaliteten,1224,KVINNHERAD,12,Hordaland,60.15665,6.048633,3,Karmøy til Sotra,
27,2012,12599,Indre Skjervøy,rensefisk,,,1694,Grøngylt,2080,deler av lokaliteten,1633,OSEN,16,Sør-Trøndelag,64.2858,10.30905,6,Nordmøre og Sør-Trøndelag,
27,2012,12599,Indre Skjervøy,rensefisk,,,1691,Berggylt,2640,deler av lokaliteten,1633,OSEN,16,Sør-Trøndelag,64.2858,10.30905,6,Nordmøre og Sør-Trøndelag,
