County,Sex,Age,Age_num,County_code,County_name,Year,Population
F-50 Trøndelag - Trööndelage,M,97 years,97,F-50,Trøndelag,2020,27
F-50 Trøndelag - Trööndelage,M,98 years,98,F-50,Trøndelag,2020,13
F-50 Trøndelag - Trööndelage,M,99 years,99,F-50,Trøndelag,2020,7
F-50 Trøndelag - Trööndelage,M,100 years,100,F-50,Trøndelag,2020,4
F-50 Trøndelag - Trööndelage,M,101 years,101,F-50,Trøndelag,2020,3
F-50 Trøndelag - Trööndelage,M,102 years,102,F-50,Trøndelag,2020,0
F-50 Trøndelag - Trööndelage,M,103 years,103,F-50,Trøndelag,2020,0
F-50 Trøndelag - Trööndelage,M,104 years,104,F-50,Trøndelag,2020,0
F-50 Trøndelag - Trööndelage,M,105 years or older,105,F-50,Trøndelag,2020,0
F-15 Møre og Romsdal,F,0 years,0,F-15,Møre og Romsdal,2021,1199
F-15 Møre og Romsdal,F,1 year,1,F-15,Møre og Romsdal,2021,1287
F-15 Møre og Romsdal,F,2 years,2,F-15,Møre og Romsdal,2021,1319
F-15 Møre og Romsdal,F,3 years,3,F-15,Møre og Romsdal,2021,1389
F-15 Møre og Romsdal,F,4 years,4,F-15,Møre og Romsdal,2021,1408
F-15 Møre og Romsdal,F,5 years,5,F-15,Møre og Romsdal,2021,1439
F-15 Møre og Romsdal,F,6 years,6,F-15,Møre og Romsdal,2021,1385
F-15 Møre og Romsdal,F,7 years,7,F-15,Møre og Romsdal,2021,1479
F-15 Møre og Romsdal,F,8 years,8,F-15,Møre og Romsdal,2021,1537
F-15 Møre og Romsdal,F,9 years,9,F-15,Møre og Romsdal,2021,1554
F-15 Møre og Romsdal,F,10 years,10,F-15,Møre og Romsdal,2021,1593
F-15 Møre og Romsdal,F,11 years,11,F-15,Møre og Romsdal,2021,1647
F-15 Møre og Romsdal,F,12 years,12,F-15,Møre og Romsdal,2021,1607
F-15 Møre og Romsdal,F,13 years,13,F-15,Møre og Romsdal,2021,1610
F-15 Møre og Romsdal,F,14 years,14,F-15,Møre og Romsdal,2021,1598
F-15 Møre og Romsdal,F,15 years,15,F-15,Møre og Romsdal,2021,1604
F-15 Møre og Romsdal,F,16 years,16,F-15,Møre og Romsdal,2021,1630
F-15 Møre og Romsdal,F,17 years,17,F-15,Møre og Romsdal,2021,1584
F-15 Møre og Romsdal,F,18 years,18,F-15,Møre og Romsdal,2021,1583
F-15 Møre og Romsdal,F,19 years,19,F-15,Møre og Romsdal,2021,1644
F-15 Møre og Romsdal,F,20 years,20,F-15,Møre og Romsdal,2021,1572
F-15 Møre og Romsdal,F,21 years,21,F-15,Møre og Romsdal,2021,1584
F-15 Møre og Romsdal,F,22 years,22,F-15,Møre og Romsdal,2021,1531
F-15 Møre og Romsdal,F,23 years,23,F-15,Møre og Romsdal,2021,1501
F-15 Møre og Romsdal,F,24 years,24,F-15,Møre og Romsdal,2021,1468
F-15 Møre og Romsdal,F,25 years,25,F-15,Møre og Romsdal,2021,1381
F-15 Møre og Romsdal,F,26 years,26,F-15,Møre og Romsdal,2021,1419
F-15 Møre og Romsdal,F,27 years,27,F-15,Møre og Romsdal,2021,1448
F-15 Møre og Romsdal,F,28 years,28,F-15,Møre og Romsdal,2021,1487
F-15 Møre og Romsdal,F,29 years,29,F-15,Møre og Romsdal,2021,1561
F-15 Møre og Romsdal,F,30 years,30,F-15,Møre og Romsdal,2021,1601
F-15 Møre og Romsdal,F,31 years,31,F-15,Møre og Romsdal,2021,1627
F-15 Møre og Romsdal,F,32 years,32,F-15,Møre og Romsdal,2021,1581
F-15 Møre og Romsdal,F,33 years,33,F-15,Møre og Romsdal,2021,1593
F-15 Møre og Romsdal,F,34 years,34,F-15,Møre og Romsdal,2021,1573
F-15 Møre og Romsdal,F,35 years,35,F-15,Møre og Romsdal,2021,1590
F-15 Møre og Romsdal,F,36 years,36,F-15,Møre og Romsdal,2021,1583
F-15 Møre og Romsdal,F,37 years,37,F-15,Møre og Romsdal,2021,1581
F-15 Møre og Romsdal,F,38 years,38,F-15,Møre og Romsdal,2021,1591
F-15 Møre og Romsdal,F,39 years,39,F-15,Møre og Romsdal,2021,1561
F-15 Møre og Romsdal,F,40 years,40,F-15,Møre og Romsdal,2021,1607
F-15 Møre og Romsdal,F,41 years,41,F-15,Møre og Romsdal,2021,1571
F-15 Møre og Romsdal,F,42 years,42,F-15,Møre og Romsdal,2021,1544
F-15 Møre og Romsdal,F,43 years,43,F-15,Møre og Romsdal,2021,1543
F-15 Møre og Romsdal,F,44 years,44,F-15,Møre og Romsdal,2021,1532
F-15 Møre og Romsdal,F,45 years,45,F-15,Møre og Romsdal,2021,1539
F-15 Møre og Romsdal,F,46 years,46,F-15,Møre og Romsdal,2021,1661
F-15 Møre og Romsdal,F,47 years,47,F-15,Møre og Romsdal,2021,1590
F-15 Møre og Romsdal,F,48 years,48,F-15,Møre og Romsdal,2021,1763
F-15 Møre og Romsdal,F,49 years,49,F-15,Møre og Romsdal,2021,1787
F-15 Møre og Romsdal,F,50 years,50,F-15,Møre og Romsdal,2021,1785
F-15 Møre og Romsdal,F,51 years,51,F-15,Møre og Romsdal,2021,1865
F-15 Møre og Romsdal,F,52 years,52,F-15,Møre og Romsdal,2021,1850
F-15 Møre og Romsdal,F,53 years,53,F-15,Møre og Romsdal,2021,1697
F-15 Møre og Romsdal,F,54 years,54,F-15,Møre og Romsdal,2021,1655
F-15 Møre og Romsdal,F,55 years,55,F-15,Møre og Romsdal,2021,1611
F-15 Møre og Romsdal,F,56 years,56,F-15,Møre og Romsdal,2021,1589
F-15 Møre og Romsdal,F,57 years,57,F-15,Møre og Romsdal,2021,1547
F-15 Møre og Romsdal,F,58 years,58,F-15,Møre og Romsdal,2021,1558
F-15 Møre og Romsdal,F,59 years,59,F-15,Møre og Romsdal,2021,1596
F-15 Møre og Romsdal,F,60 years,60,F-15,Møre og Romsdal,2021,1637
F-15 Møre og Romsdal,F,61 years,61,F-15,Møre og Romsdal,2021,1630
F-15 Møre og Romsdal,F,62 years,62,F-15,Møre og Romsdal,2021,1613
F-15 Møre og Romsdal,F,63 years,63,F-15,Møre og Romsdal,2021,1569
F-15 Møre og Romsdal,F,64 years,64,F-15,Møre og Romsdal,2021,1730
F-15 Møre og Romsdal,F,65 years,65,F-15,Møre og Romsdal,2021,1580
F-15 Møre og Romsdal,F,66 years,66,F-15,Møre og Romsdal,2021,1584
F-15 Møre og Romsdal,F,67 years,67,F-15,Møre og Romsdal,2021,1536
F-15 Møre og Romsdal,F,68 years,68,F-15,Møre og Romsdal,2021,1556
F-15 Møre og Romsdal,F,69 years,69,F-15,Møre og Romsdal,2021,1401
F-15 Møre og Romsdal,F,70 years,70,F-15,Møre og Romsdal,2021,1515
F-15 Møre og Romsdal,F,71 years,71,F-15,Møre og Romsdal,2021,1410
F-15 Møre og Romsdal,F,72 years,72,F-15,Møre og Romsdal,2021,1405
F-15 Møre og Romsdal,F,73 years,73,F-15,Møre og Romsdal,2021,1375
F-15 Møre og Romsdal,F,74 years,74,F-15,Møre og Romsdal,2021,1377
F-15 Møre og Romsdal,F,75 years,75,F-15,Møre og Romsdal,2021,1241
F-15 Møre og Romsdal,F,76 years,76,F-15,Møre og Romsdal,2021,1202
F-15 Møre og Romsdal,F,77 years,77,F-15,Møre og Romsdal,2021,1059
F-15 Møre og Romsdal,F,78 years,78,F-15,Møre og Romsdal,2021,924
F-15 Møre og Romsdal,F,79 years,79,F-15,Møre og Romsdal,2021,869
F-15 Møre og Romsdal,F,80 years,80,F-15,Møre og Romsdal,2021,777
F-15 Møre og Romsdal,F,81 years,81,F-15,Møre og Romsdal,2021,801
F-15 Møre og Romsdal,F,82 years,82,F-15,Møre og Romsdal,2021,676
F-15 Møre og Romsdal,F,83 years,83,F-15,Møre og Romsdal,2021,645
F-15 Møre og Romsdal,F,84 years,84,F-15,Møre og Romsdal,2021,603
F-15 Møre og Romsdal,F,85 years,85,F-15,Møre og Romsdal,2021,565
F-15 Møre og Romsdal,F,86 years,86,F-15,Møre og Romsdal,2021,544
F-15 Møre og Romsdal,F,87 years,87,F-15,Møre og Romsdal,2021,522
F-15 Møre og Romsdal,F,88 years,88,F-15,Møre og Romsdal,2021,482
F-15 Møre og Romsdal,F,89 years,89,F-15,Møre og Romsdal,2021,401
F-15 Møre og Romsdal,F,90 years,90,F-15,Møre og Romsdal,2021,428
F-15 Møre og Romsdal,F,91 years,91,F-15,Møre og Romsdal,2021,322
F-15 Møre og Romsdal,F,92 years,92,F-15,Møre og Romsdal,2021,328
F-15 Møre og Romsdal,F,93 years,93,F-15,Møre og Romsdal,2021,272
F-15 Møre og Romsdal,F,94 years,94,F-15,Møre og Romsdal,2021,197
F-15 Møre og Romsdal,F,95 years,95,F-15,Møre og Romsdal,2021,161
F-15 Møre og Romsdal,F,96 years,96,F-15,Møre og Romsdal,2021,134
F-15 Møre og Romsdal,F,97 years,97,F-15,Møre og Romsdal,2021,82
F-15 Møre og Romsdal,F,98 years,98,F-15,Møre og Romsdal,2021,50
F-15 Møre og Romsdal,F,99 years,99,F-15,Møre og Romsdal,2021,42
F-15 Møre og Romsdal,F,100 years,100,F-15,Møre og Romsdal,2021,25
F-15 Møre og Romsdal,F,101 years,101,F-15,Møre og Romsdal,2021,17
F-15 Møre og Romsdal,F,102 years,102,F-15,Møre og Romsdal,2021,6
F-15 Møre og Romsdal,F,103 years,103,F-15,Møre og Romsdal,2021,3
F-15 Møre og Romsdal,F,104 years,104,F-15,Møre og Romsdal,2021,3
F-15 Møre og Romsdal,F,105 years or older,105,F-15,Møre og Romsdal,2021,5
F-15 Møre og Romsdal,M,0 years,0,F-15,Møre og Romsdal,2021,1250
F-15 Møre og Romsdal,M,1 year,1,F-15,Møre og Romsdal,2021,1316
F-15 Møre og Romsdal,M,2 years,2,F-15,Møre og Romsdal,2021,1405
F-15 Møre og Romsdal,M,3 years,3,F-15,Møre og Romsdal,2021,1422
F-15 Møre og Romsdal,M,4 years,4,F-15,Møre og Romsdal,2021,1464
F-15 Møre og Romsdal,M,5 years,5,F-15,Møre og Romsdal,2021,1468
F-15 Møre og Romsdal,M,6 years,6,F-15,Møre og Romsdal,2021,1523
F-15 Møre og Romsdal,M,7 years,7,F-15,Møre og Romsdal,2021,1541
F-15 Møre og Romsdal,M,8 years,8,F-15,Møre og Romsdal,2021,1588
F-15 Møre og Romsdal,M,9 years,9,F-15,Møre og Romsdal,2021,1642
F-15 Møre og Romsdal,M,10 years,10,F-15,Møre og Romsdal,2021,1598
F-15 Møre og Romsdal,M,11 years,11,F-15,Møre og Romsdal,2021,1776
F-15 Møre og Romsdal,M,12 years,12,F-15,Møre og Romsdal,2021,1671
F-15 Møre og Romsdal,M,13 years,13,F-15,Møre og Romsdal,2021,1691
F-15 Møre og Romsdal,M,14 years,14,F-15,Møre og Romsdal,2021,1643
F-15 Møre og Romsdal,M,15 years,15,F-15,Møre og Romsdal,2021,1638
F-15 Møre og Romsdal,M,16 years,16,F-15,Møre og Romsdal,2021,1735
F-15 Møre og Romsdal,M,17 years,17,F-15,Møre og Romsdal,2021,1738
F-15 Møre og Romsdal,M,18 years,18,F-15,Møre og Romsdal,2021,1643
F-15 Møre og Romsdal,M,19 years,19,F-15,Møre og Romsdal,2021,1765
F-15 Møre og Romsdal,M,20 years,20,F-15,Møre og Romsdal,2021,1794
F-15 Møre og Romsdal,M,21 years,21,F-15,Møre og Romsdal,2021,1803
F-15 Møre og Romsdal,M,22 years,22,F-15,Møre og Romsdal,2021,1701
F-15 Møre og Romsdal,M,23 years,23,F-15,Møre og Romsdal,2021,1666
F-15 Møre og Romsdal,M,24 years,24,F-15,Møre og Romsdal,2021,1713
F-15 Møre og Romsdal,M,25 years,25,F-15,Møre og Romsdal,2021,1716
F-15 Møre og Romsdal,M,26 years,26,F-15,Møre og Romsdal,2021,1625
F-15 Møre og Romsdal,M,27 years,27,F-15,Møre og Romsdal,2021,1611
F-15 Møre og Romsdal,M,28 years,28,F-15,Møre og Romsdal,2021,1567
F-15 Møre og Romsdal,M,29 years,29,F-15,Møre og Romsdal,2021,1728
F-15 Møre og Romsdal,M,30 years,30,F-15,Møre og Romsdal,2021,1709
F-15 Møre og Romsdal,M,31 years,31,F-15,Møre og Romsdal,2021,1683
F-15 Møre og Romsdal,M,32 years,32,F-15,Møre og Romsdal,2021,1748
F-15 Møre og Romsdal,M,33 years,33,F-15,Møre og Romsdal,2021,1689
F-15 Møre og Romsdal,M,34 years,34,F-15,Møre og Romsdal,2021,1779
F-15 Møre og Romsdal,M,35 years,35,F-15,Møre og Romsdal,2021,1730
F-15 Møre og Romsdal,M,36 years,36,F-15,Møre og Romsdal,2021,1767
F-15 Møre og Romsdal,M,37 years,37,F-15,Møre og Romsdal,2021,1799
F-15 Møre og Romsdal,M,38 years,38,F-15,Møre og Romsdal,2021,1720
F-15 Møre og Romsdal,M,39 years,39,F-15,Møre og Romsdal,2021,1692
F-15 Møre og Romsdal,M,40 years,40,F-15,Møre og Romsdal,2021,1739
F-15 Møre og Romsdal,M,41 years,41,F-15,Møre og Romsdal,2021,1749
F-15 Møre og Romsdal,M,42 years,42,F-15,Møre og Romsdal,2021,1630
F-15 Møre og Romsdal,M,43 years,43,F-15,Møre og Romsdal,2021,1598
F-15 Møre og Romsdal,M,44 years,44,F-15,Møre og Romsdal,2021,1679
F-15 Møre og Romsdal,M,45 years,45,F-15,Møre og Romsdal,2021,1644
F-15 Møre og Romsdal,M,46 years,46,F-15,Møre og Romsdal,2021,1772
F-15 Møre og Romsdal,M,47 years,47,F-15,Møre og Romsdal,2021,1914
F-15 Møre og Romsdal,M,48 years,48,F-15,Møre og Romsdal,2021,1943
F-15 Møre og Romsdal,M,49 years,49,F-15,Møre og Romsdal,2021,1884
F-15 Møre og Romsdal,M,50 years,50,F-15,Møre og Romsdal,2021,1916
F-15 Møre og Romsdal,M,51 years,51,F-15,Møre og Romsdal,2021,1935
F-15 Møre og Romsdal,M,52 years,52,F-15,Møre og Romsdal,2021,1931
F-15 Møre og Romsdal,M,53 years,53,F-15,Møre og Romsdal,2021,1938
F-15 Møre og Romsdal,M,54 years,54,F-15,Møre og Romsdal,2021,1800
F-15 Møre og Romsdal,M,55 years,55,F-15,Møre og Romsdal,2021,1816
F-15 Møre og Romsdal,M,56 years,56,F-15,Møre og Romsdal,2021,1719
F-15 Møre og Romsdal,M,57 years,57,F-15,Møre og Romsdal,2021,1732
F-15 Møre og Romsdal,M,58 years,58,F-15,Møre og Romsdal,2021,1709
F-15 Møre og Romsdal,M,59 years,59,F-15,Møre og Romsdal,2021,1684
F-15 Møre og Romsdal,M,60 years,60,F-15,Møre og Romsdal,2021,1619
F-15 Møre og Romsdal,M,61 years,61,F-15,Møre og Romsdal,2021,1707
F-15 Møre og Romsdal,M,62 years,62,F-15,Møre og Romsdal,2021,1716
F-15 Møre og Romsdal,M,63 years,63,F-15,Møre og Romsdal,2021,1657
F-15 Møre og Romsdal,M,64 years,64,F-15,Møre og Romsdal,2021,1696
F-15 Møre og Romsdal,M,65 years,65,F-15,Møre og Romsdal,2021,1642
F-15 Møre og Romsdal,M,66 years,66,F-15,Møre og Romsdal,2021,1641
F-15 Møre og Romsdal,M,67 years,67,F-15,Møre og Romsdal,2021,1554
F-15 Møre og Romsdal,M,68 years,68,F-15,Møre og Romsdal,2021,1606
F-15 Møre og Romsdal,M,69 years,69,F-15,Møre og Romsdal,2021,1538
F-15 Møre og Romsdal,M,70 years,70,F-15,Møre og Romsdal,2021,1410
F-15 Møre og Romsdal,M,71 years,71,F-15,Møre og Romsdal,2021,1464
F-15 Møre og Romsdal,M,72 years,72,F-15,Møre og Romsdal,2021,1484
F-15 Møre og Romsdal,M,73 years,73,F-15,Møre og Romsdal,2021,1377
F-15 Møre og Romsdal,M,74 years,74,F-15,Møre og Romsdal,2021,1399
F-15 Møre og Romsdal,M,75 years,75,F-15,Møre og Romsdal,2021,1266
F-15 Møre og Romsdal,M,76 years,76,F-15,Møre og Romsdal,2021,1134
F-15 Møre og Romsdal,M,77 years,77,F-15,Møre og Romsdal,2021,990
F-15 Møre og Romsdal,M,78 years,78,F-15,Møre og Romsdal,2021,857
F-15 Møre og Romsdal,M,79 years,79,F-15,Møre og Romsdal,2021,729
F-15 Møre og Romsdal,M,80 years,80,F-15,Møre og Romsdal,2021,735
F-15 Møre og Romsdal,M,81 years,81,F-15,Møre og Romsdal,2021,663
F-15 Møre og Romsdal,M,82 years,82,F-15,Møre og Romsdal,2021,554
F-15 Møre og Romsdal,M,83 years,83,F-15,Møre og Romsdal,2021,507
F-15 Møre og Romsdal,M,84 years,84,F-15,Møre og Romsdal,2021,439
F-15 Møre og Romsdal,M,85 years,85,F-15,Møre og Romsdal,2021,408
F-15 Møre og Romsdal,M,86 years,86,F-15,Møre og Romsdal,2021,386
F-15 Møre og Romsdal,M,87 years,87,F-15,Møre og Romsdal,2021,306
F-15 Møre og Romsdal,M,88 years,88,F-15,Møre og Romsdal,2021,306
F-15 Møre og Romsdal,M,89 years,89,F-15,Møre og Romsdal,2021,254
F-15 Møre og Romsdal,M,90 years,90,F-15,Møre og Romsdal,2021,226
F-15 Møre og Romsdal,M,91 years,91,F-15,Møre og Romsdal,2021,180
F-15 Møre og Romsdal,M,92 years,92,F-15,Møre og Romsdal,2021,139
F-15 Møre og Romsdal,M,93 years,93,F-15,Møre og Romsdal,2021,108
F-15 Møre og Romsdal,M,94 years,94,F-15,Møre og Romsdal,2021,85
F-15 Møre og Romsdal,M,95 years,95,F-15,Møre og Romsdal,2021,62
F-15 Møre og Romsdal,M,96 years,96,F-15,Møre og Romsdal,2021,40
F-15 Møre og Romsdal,M,97 years,97,F-15,Møre og Romsdal,2021,15
F-15 Møre og Romsdal,M,98 years,98,F-15,Møre og Romsdal,2021,14
F-15 Møre og Romsdal,M,99 years,99,F-15,Møre og Romsdal,2021,8
F-15 Møre og Romsdal,M,100 years,100,F-15,Møre og Romsdal,2021,4
F-15 Møre og Romsdal,M,101 years,101,F-15,Møre og Romsdal,2021,6
F-15 Møre og Romsdal,M,102 years,102,F-15,Møre og Romsdal,2021,0
F-15 Møre og Romsdal,M,103 years,103,F-15,Møre og Romsdal,2021,1
F-15 Møre og Romsdal,M,104 years,104,F-15,Møre og Romsdal,2021,0
F-15 Møre og Romsdal,M,105 years or older,105,F-15,Møre og Romsdal,2021,0
F-50 Trøndelag - Trööndelage,F,0 years,0,F-50,Trøndelag,2021,2318
F-50 Trøndelag - Trööndelage,F,1 year,1,F-50,Trøndelag,2021,2260
F-50 Trøndelag - Trööndelage,F,2 years,2,F-50,Trøndelag,2021,2269
F-50 Trøndelag - Trööndelage,F,3 years,3,F-50,Trøndelag,2021,2459
F-50 Trøndelag - Trööndelage,F,4 years,4,F-50,Trøndelag,2021,2466
F-50 Trøndelag - Trööndelage,F,5 years,5,F-50,Trøndelag,2021,2570
F-50 Trøndelag - Trööndelage,F,6 years,6,F-50,Trøndelag,2021,2592
F-50 Trøndelag - Trööndelage,F,7 years,7,F-50,Trøndelag,2021,2673
F-50 Trøndelag - Trööndelage,F,8 years,8,F-50,Trøndelag,2021,2600
F-50 Trøndelag - Trööndelage,F,9 years,9,F-50,Trøndelag,2021,2640
F-50 Trøndelag - Trööndelage,F,10 years,10,F-50,Trøndelag,2021,2784
F-50 Trøndelag - Trööndelage,F,11 years,11,F-50,Trøndelag,2021,2763
F-50 Trøndelag - Trööndelage,F,12 years,12,F-50,Trøndelag,2021,2740
F-50 Trøndelag - Trööndelage,F,13 years,13,F-50,Trøndelag,2021,2677
F-50 Trøndelag - Trööndelage,F,14 years,14,F-50,Trøndelag,2021,2651
F-50 Trøndelag - Trööndelage,F,15 years,15,F-50,Trøndelag,2021,2720
F-50 Trøndelag - Trööndelage,F,16 years,16,F-50,Trøndelag,2021,2635
F-50 Trøndelag - Trööndelage,F,17 years,17,F-50,Trøndelag,2021,2648
F-50 Trøndelag - Trööndelage,F,18 years,18,F-50,Trøndelag,2021,2569
F-50 Trøndelag - Trööndelage,F,19 years,19,F-50,Trøndelag,2021,2862
F-50 Trøndelag - Trööndelage,F,20 years,20,F-50,Trøndelag,2021,3049
F-50 Trøndelag - Trööndelage,F,21 years,21,F-50,Trøndelag,2021,3113
F-50 Trøndelag - Trööndelage,F,22 years,22,F-50,Trøndelag,2021,3283
F-50 Trøndelag - Trööndelage,F,23 years,23,F-50,Trøndelag,2021,3187
F-50 Trøndelag - Trööndelage,F,24 years,24,F-50,Trøndelag,2021,3412
F-50 Trøndelag - Trööndelage,F,25 years,25,F-50,Trøndelag,2021,3220
F-50 Trøndelag - Trööndelage,F,26 years,26,F-50,Trøndelag,2021,3282
F-50 Trøndelag - Trööndelage,F,27 years,27,F-50,Trøndelag,2021,3284
F-50 Trøndelag - Trööndelage,F,28 years,28,F-50,Trøndelag,2021,3274
F-50 Trøndelag - Trööndelage,F,29 years,29,F-50,Trøndelag,2021,3265
F-50 Trøndelag - Trööndelage,F,30 years,30,F-50,Trøndelag,2021,3382
F-50 Trøndelag - Trööndelage,F,31 years,31,F-50,Trøndelag,2021,3171
F-50 Trøndelag - Trööndelage,F,32 years,32,F-50,Trøndelag,2021,3203
F-50 Trøndelag - Trööndelage,F,33 years,33,F-50,Trøndelag,2021,2985
F-50 Trøndelag - Trööndelage,F,34 years,34,F-50,Trøndelag,2021,3051
F-50 Trøndelag - Trööndelage,F,35 years,35,F-50,Trøndelag,2021,3005
F-50 Trøndelag - Trööndelage,F,36 years,36,F-50,Trøndelag,2021,2973
F-50 Trøndelag - Trööndelage,F,37 years,37,F-50,Trøndelag,2021,2874
F-50 Trøndelag - Trööndelage,F,38 years,38,F-50,Trøndelag,2021,2910
F-50 Trøndelag - Trööndelage,F,39 years,39,F-50,Trøndelag,2021,2805
F-50 Trøndelag - Trööndelage,F,40 years,40,F-50,Trøndelag,2021,2767
F-50 Trøndelag - Trööndelage,F,41 years,41,F-50,Trøndelag,2021,2723
F-50 Trøndelag - Trööndelage,F,42 years,42,F-50,Trøndelag,2021,2715
F-50 Trøndelag - Trööndelage,F,43 years,43,F-50,Trøndelag,2021,2664
F-50 Trøndelag - Trööndelage,F,44 years,44,F-50,Trøndelag,2021,2714
F-50 Trøndelag - Trööndelage,F,45 years,45,F-50,Trøndelag,2021,2841
F-50 Trøndelag - Trööndelage,F,46 years,46,F-50,Trøndelag,2021,3012
F-50 Trøndelag - Trööndelage,F,47 years,47,F-50,Trøndelag,2021,3021
F-50 Trøndelag - Trööndelage,F,48 years,48,F-50,Trøndelag,2021,3041
F-50 Trøndelag - Trööndelage,F,49 years,49,F-50,Trøndelag,2021,3096
F-50 Trøndelag - Trööndelage,F,50 years,50,F-50,Trøndelag,2021,3130
F-50 Trøndelag - Trööndelage,F,51 years,51,F-50,Trøndelag,2021,3166
F-50 Trøndelag - Trööndelage,F,52 years,52,F-50,Trøndelag,2021,3260
F-50 Trøndelag - Trööndelage,F,53 years,53,F-50,Trøndelag,2021,3072
F-50 Trøndelag - Trööndelage,F,54 years,54,F-50,Trøndelag,2021,3074
F-50 Trøndelag - Trööndelage,F,55 years,55,F-50,Trøndelag,2021,3051
F-50 Trøndelag - Trööndelage,F,56 years,56,F-50,Trøndelag,2021,2876
F-50 Trøndelag - Trööndelage,F,57 years,57,F-50,Trøndelag,2021,2835
F-50 Trøndelag - Trööndelage,F,58 years,58,F-50,Trøndelag,2021,2707
F-50 Trøndelag - Trööndelage,F,59 years,59,F-50,Trøndelag,2021,2701
F-50 Trøndelag - Trööndelage,F,60 years,60,F-50,Trøndelag,2021,2666
F-50 Trøndelag - Trööndelage,F,61 years,61,F-50,Trøndelag,2021,2641
F-50 Trøndelag - Trööndelage,F,62 years,62,F-50,Trøndelag,2021,2567
F-50 Trøndelag - Trööndelage,F,63 years,63,F-50,Trøndelag,2021,2567
F-50 Trøndelag - Trööndelage,F,64 years,64,F-50,Trøndelag,2021,2660
F-50 Trøndelag - Trööndelage,F,65 years,65,F-50,Trøndelag,2021,2662
F-50 Trøndelag - Trööndelage,F,66 years,66,F-50,Trøndelag,2021,2546
F-50 Trøndelag - Trööndelage,F,67 years,67,F-50,Trøndelag,2021,2520
F-50 Trøndelag - Trööndelage,F,68 years,68,F-50,Trøndelag,2021,2428
F-50 Trøndelag - Trööndelage,F,69 years,69,F-50,Trøndelag,2021,2356
F-50 Trøndelag - Trööndelage,F,70 years,70,F-50,Trøndelag,2021,2317
F-50 Trøndelag - Trööndelage,F,71 years,71,F-50,Trøndelag,2021,2218
F-50 Trøndelag - Trööndelage,F,72 years,72,F-50,Trøndelag,2021,2340
F-50 Trøndelag - Trööndelage,F,73 years,73,F-50,Trøndelag,2021,2273
F-50 Trøndelag - Trööndelage,F,74 years,74,F-50,Trøndelag,2021,2375
F-50 Trøndelag - Trööndelage,F,75 years,75,F-50,Trøndelag,2021,2228
F-50 Trøndelag - Trööndelage,F,76 years,76,F-50,Trøndelag,2021,1971
F-50 Trøndelag - Trööndelage,F,77 years,77,F-50,Trøndelag,2021,1829
F-50 Trøndelag - Trööndelage,F,78 years,78,F-50,Trøndelag,2021,1649
F-50 Trøndelag - Trööndelage,F,79 years,79,F-50,Trøndelag,2021,1440
F-50 Trøndelag - Trööndelage,F,80 years,80,F-50,Trøndelag,2021,1338
F-50 Trøndelag - Trööndelage,F,81 years,81,F-50,Trøndelag,2021,1324
F-50 Trøndelag - Trööndelage,F,82 years,82,F-50,Trøndelag,2021,1135
F-50 Trøndelag - Trööndelage,F,83 years,83,F-50,Trøndelag,2021,1004
F-50 Trøndelag - Trööndelage,F,84 years,84,F-50,Trøndelag,2021,961
F-50 Trøndelag - Trööndelage,F,85 years,85,F-50,Trøndelag,2021,905
F-50 Trøndelag - Trööndelage,F,86 years,86,F-50,Trøndelag,2021,880
F-50 Trøndelag - Trööndelage,F,87 years,87,F-50,Trøndelag,2021,730
F-50 Trøndelag - Trööndelage,F,88 years,88,F-50,Trøndelag,2021,753
F-50 Trøndelag - Trööndelage,F,89 years,89,F-50,Trøndelag,2021,632
F-50 Trøndelag - Trööndelage,F,90 years,90,F-50,Trøndelag,2021,569
F-50 Trøndelag - Trööndelage,F,91 years,91,F-50,Trøndelag,2021,475
F-50 Trøndelag - Trööndelage,F,92 years,92,F-50,Trøndelag,2021,447
F-50 Trøndelag - Trööndelage,F,93 years,93,F-50,Trøndelag,2021,333
F-50 Trøndelag - Trööndelage,F,94 years,94,F-50,Trøndelag,2021,285
F-50 Trøndelag - Trööndelage,F,95 years,95,F-50,Trøndelag,2021,180
F-50 Trøndelag - Trööndelage,F,96 years,96,F-50,Trøndelag,2021,166
F-50 Trøndelag - Trööndelage,F,97 years,97,F-50,Trøndelag,2021,114
F-50 Trøndelag - Trööndelage,F,98 years,98,F-50,Trøndelag,2021,90
F-50 Trøndelag - Trööndelage,F,99 years,99,F-50,Trøndelag,2021,55
F-50 Trøndelag - Trööndelage,F,100 years,100,F-50,Trøndelag,2021,37
F-50 Trøndelag - Trööndelage,F,101 years,101,F-50,Trøndelag,2021,9
F-50 Trøndelag - Trööndelage,F,102 years,102,F-50,Trøndelag,2021,10
F-50 Trøndelag - Trööndelage,F,103 years,103,F-50,Trøndelag,2021,6
F-50 Trøndelag - Trööndelage,F,104 years,104,F-50,Trøndelag,2021,3
F-50 Trøndelag - Trööndelage,F,105 years or older,105,F-50,Trøndelag,2021,4
F-50 Trøndelag - Trööndelage,M,0 years,0,F-50,Trøndelag,2021,2278
F-50 Trøndelag - Trööndelage,M,1 year,1,F-50,Trøndelag,2021,2480
F-50 Trøndelag - Trööndelage,M,2 years,2,F-50,Trøndelag,2021,2515
F-50 Trøndelag - Trööndelage,M,3 years,3,F-50,Trøndelag,2021,2536
