Municipality,Sex,Age,Age_num,Municipality_code,Municipality_name,Year,Population,County_code
K-5026 Holtålen,F,63 years,63,5026,Holtålen,2016,9,50
K-5026 Holtålen,F,64 years,64,5026,Holtålen,2016,16,50
K-5026 Holtålen,F,65 years,65,5026,Holtålen,2016,13,50
K-5026 Holtålen,F,66 years,66,5026,Holtålen,2016,5,50
K-5026 Holtålen,F,67 years,67,5026,Holtålen,2016,9,50
K-5026 Holtålen,F,68 years,68,5026,Holtålen,2016,16,50
K-5026 Holtålen,F,69 years,69,5026,Holtålen,2016,16,50
K-5026 Holtålen,F,70 years,70,5026,Holtålen,2016,19,50
K-5026 Holtålen,F,71 years,71,5026,Holtålen,2016,18,50
K-5026 Holtålen,F,72 years,72,5026,Holtålen,2016,15,50
K-5026 Holtålen,F,73 years,73,5026,Holtålen,2016,16,50
K-5026 Holtålen,F,74 years,74,5026,Holtålen,2016,9,50
K-5026 Holtålen,F,75 years,75,5026,Holtålen,2016,17,50
K-5026 Holtålen,F,76 years,76,5026,Holtålen,2016,17,50
K-5026 Holtålen,F,77 years,77,5026,Holtålen,2016,14,50
K-5026 Holtålen,F,78 years,78,5026,Holtålen,2016,6,50
K-5026 Holtålen,F,79 years,79,5026,Holtålen,2016,9,50
K-5026 Holtålen,F,80 years,80,5026,Holtålen,2016,5,50
K-5026 Holtålen,F,81 years,81,5026,Holtålen,2016,5,50
K-5026 Holtålen,F,82 years,82,5026,Holtålen,2016,7,50
K-5026 Holtålen,F,83 years,83,5026,Holtålen,2016,5,50
K-5026 Holtålen,F,84 years,84,5026,Holtålen,2016,5,50
K-5026 Holtålen,F,85 years,85,5026,Holtålen,2016,3,50
K-5026 Holtålen,F,86 years,86,5026,Holtålen,2016,5,50
K-5026 Holtålen,F,87 years,87,5026,Holtålen,2016,5,50
K-5026 Holtålen,F,88 years,88,5026,Holtålen,2016,1,50
K-5026 Holtålen,F,89 years,89,5026,Holtålen,2016,2,50
K-5026 Holtålen,F,90 years,90,5026,Holtålen,2016,5,50
K-5026 Holtålen,F,91 years,91,5026,Holtålen,2016,3,50
K-5026 Holtålen,F,92 years,92,5026,Holtålen,2016,0,50
K-5026 Holtålen,F,93 years,93,5026,Holtålen,2016,5,50
K-5026 Holtålen,F,94 years,94,5026,Holtålen,2016,3,50
K-5026 Holtålen,F,95 years,95,5026,Holtålen,2016,1,50
K-5026 Holtålen,F,96 years,96,5026,Holtålen,2016,1,50
K-5026 Holtålen,F,97 years,97,5026,Holtålen,2016,1,50
K-5026 Holtålen,F,98 years,98,5026,Holtålen,2016,0,50
K-5026 Holtålen,F,99 years,99,5026,Holtålen,2016,0,50
K-5026 Holtålen,F,100 years,100,5026,Holtålen,2016,1,50
K-5026 Holtålen,F,101 years,101,5026,Holtålen,2016,0,50
K-5026 Holtålen,F,102 years,102,5026,Holtålen,2016,0,50
K-5026 Holtålen,F,103 years,103,5026,Holtålen,2016,0,50
K-5026 Holtålen,F,104 years,104,5026,Holtålen,2016,0,50
K-5026 Holtålen,F,105 years or older,105,5026,Holtålen,2016,0,50
K-5026 Holtålen,M,0 years,0,5026,Holtålen,2016,4,50
K-5026 Holtålen,M,1 year,1,5026,Holtålen,2016,13,50
K-5026 Holtålen,M,2 years,2,5026,Holtålen,2016,4,50
K-5026 Holtålen,M,3 years,3,5026,Holtålen,2016,5,50
K-5026 Holtålen,M,4 years,4,5026,Holtålen,2016,8,50
K-5026 Holtålen,M,5 years,5,5026,Holtålen,2016,4,50
K-5026 Holtålen,M,6 years,6,5026,Holtålen,2016,8,50
K-5026 Holtålen,M,7 years,7,5026,Holtålen,2016,13,50
K-5026 Holtålen,M,8 years,8,5026,Holtålen,2016,12,50
K-5026 Holtålen,M,9 years,9,5026,Holtålen,2016,14,50
K-5026 Holtålen,M,10 years,10,5026,Holtålen,2016,10,50
K-5026 Holtålen,M,11 years,11,5026,Holtålen,2016,10,50
K-5026 Holtålen,M,12 years,12,5026,Holtålen,2016,13,50
K-5026 Holtålen,M,13 years,13,5026,Holtålen,2016,6,50
K-5026 Holtålen,M,14 years,14,5026,Holtålen,2016,11,50
K-5026 Holtålen,M,15 years,15,5026,Holtålen,2016,8,50
K-5026 Holtålen,M,16 years,16,5026,Holtålen,2016,10,50
K-5026 Holtålen,M,17 years,17,5026,Holtålen,2016,23,50
K-5026 Holtålen,M,18 years,18,5026,Holtålen,2016,15,50
K-5026 Holtålen,M,19 years,19,5026,Holtålen,2016,14,50
K-5026 Holtålen,M,20 years,20,5026,Holtålen,2016,13,50
K-5026 Holtålen,M,21 years,21,5026,Holtålen,2016,9,50
K-5026 Holtålen,M,22 years,22,5026,Holtålen,2016,17,50
K-5026 Holtålen,M,23 years,23,5026,Holtålen,2016,10,50
K-5026 Holtålen,M,24 years,24,5026,Holtålen,2016,10,50
K-5026 Holtålen,M,25 years,25,5026,Holtålen,2016,16,50
K-5026 Holtålen,M,26 years,26,5026,Holtålen,2016,14,50
K-5026 Holtålen,M,27 years,27,5026,Holtålen,2016,10,50
K-5026 Holtålen,M,28 years,28,5026,Holtålen,2016,10,50
K-5026 Holtålen,M,29 years,29,5026,Holtålen,2016,4,50
K-5026 Holtålen,M,30 years,30,5026,Holtålen,2016,9,50
K-5026 Holtålen,M,31 years,31,5026,Holtålen,2016,1,50
K-5026 Holtålen,M,32 years,32,5026,Holtålen,2016,9,50
K-5026 Holtålen,M,33 years,33,5026,Holtålen,2016,8,50
K-5026 Holtålen,M,34 years,34,5026,Holtålen,2016,9,50
K-5026 Holtålen,M,35 years,35,5026,Holtålen,2016,9,50
K-5026 Holtålen,M,36 years,36,5026,Holtålen,2016,12,50
K-5026 Holtålen,M,37 years,37,5026,Holtålen,2016,7,50
K-5026 Holtålen,M,38 years,38,5026,Holtålen,2016,11,50
K-5026 Holtålen,M,39 years,39,5026,Holtålen,2016,7,50
K-5026 Holtålen,M,40 years,40,5026,Holtålen,2016,13,50
K-5026 Holtålen,M,41 years,41,5026,Holtålen,2016,7,50
K-5026 Holtålen,M,42 years,42,5026,Holtålen,2016,12,50
K-5026 Holtålen,M,43 years,43,5026,Holtålen,2016,12,50
K-5026 Holtålen,M,44 years,44,5026,Holtålen,2016,19,50
K-5026 Holtålen,M,45 years,45,5026,Holtålen,2016,15,50
K-5026 Holtålen,M,46 years,46,5026,Holtålen,2016,13,50
K-5026 Holtålen,M,47 years,47,5026,Holtålen,2016,13,50
K-5026 Holtålen,M,48 years,48,5026,Holtålen,2016,20,50
K-5026 Holtålen,M,49 years,49,5026,Holtålen,2016,19,50
K-5026 Holtålen,M,50 years,50,5026,Holtålen,2016,13,50
K-5026 Holtålen,M,51 years,51,5026,Holtålen,2016,19,50
K-5026 Holtålen,M,52 years,52,5026,Holtålen,2016,19,50
K-5026 Holtålen,M,53 years,53,5026,Holtålen,2016,13,50
K-5026 Holtålen,M,54 years,54,5026,Holtålen,2016,11,50
K-5026 Holtålen,M,55 years,55,5026,Holtålen,2016,11,50
K-5026 Holtålen,M,56 years,56,5026,Holtålen,2016,12,50
K-5026 Holtålen,M,57 years,57,5026,Holtålen,2016,20,50
K-5026 Holtålen,M,58 years,58,5026,Holtålen,2016,17,50
K-5026 Holtålen,M,59 years,59,5026,Holtålen,2016,10,50
K-5026 Holtålen,M,60 years,60,5026,Holtålen,2016,14,50
K-5026 Holtålen,M,61 years,61,5026,Holtålen,2016,15,50
K-5026 Holtålen,M,62 years,62,5026,Holtålen,2016,20,50
K-5026 Holtålen,M,63 years,63,5026,Holtålen,2016,15,50
K-5026 Holtålen,M,64 years,64,5026,Holtålen,2016,15,50
K-5026 Holtålen,M,65 years,65,5026,Holtålen,2016,15,50
K-5026 Holtålen,M,66 years,66,5026,Holtålen,2016,13,50
K-5026 Holtålen,M,67 years,67,5026,Holtålen,2016,15,50
K-5026 Holtålen,M,68 years,68,5026,Holtålen,2016,16,50
K-5026 Holtålen,M,69 years,69,5026,Holtålen,2016,12,50
K-5026 Holtålen,M,70 years,70,5026,Holtålen,2016,18,50
K-5026 Holtålen,M,71 years,71,5026,Holtålen,2016,13,50
K-5026 Holtålen,M,72 years,72,5026,Holtålen,2016,14,50
K-5026 Holtålen,M,73 years,73,5026,Holtålen,2016,18,50
K-5026 Holtålen,M,74 years,74,5026,Holtålen,2016,14,50
K-5026 Holtålen,M,75 years,75,5026,Holtålen,2016,10,50
K-5026 Holtålen,M,76 years,76,5026,Holtålen,2016,10,50
K-5026 Holtålen,M,77 years,77,5026,Holtålen,2016,10,50
K-5026 Holtålen,M,78 years,78,5026,Holtålen,2016,9,50
K-5026 Holtålen,M,79 years,79,5026,Holtålen,2016,14,50
K-5026 Holtålen,M,80 years,80,5026,Holtålen,2016,8,50
K-5026 Holtålen,M,81 years,81,5026,Holtålen,2016,3,50
K-5026 Holtålen,M,82 years,82,5026,Holtålen,2016,5,50
K-5026 Holtålen,M,83 years,83,5026,Holtålen,2016,3,50
K-5026 Holtålen,M,84 years,84,5026,Holtålen,2016,4,50
K-5026 Holtålen,M,85 years,85,5026,Holtålen,2016,7,50
K-5026 Holtålen,M,86 years,86,5026,Holtålen,2016,3,50
K-5026 Holtålen,M,87 years,87,5026,Holtålen,2016,1,50
K-5026 Holtålen,M,88 years,88,5026,Holtålen,2016,2,50
K-5026 Holtålen,M,89 years,89,5026,Holtålen,2016,2,50
K-5026 Holtålen,M,90 years,90,5026,Holtålen,2016,3,50
K-5026 Holtålen,M,91 years,91,5026,Holtålen,2016,0,50
K-5026 Holtålen,M,92 years,92,5026,Holtålen,2016,1,50
K-5026 Holtålen,M,93 years,93,5026,Holtålen,2016,2,50
K-5026 Holtålen,M,94 years,94,5026,Holtålen,2016,0,50
K-5026 Holtålen,M,95 years,95,5026,Holtålen,2016,0,50
K-5026 Holtålen,M,96 years,96,5026,Holtålen,2016,0,50
K-5026 Holtålen,M,97 years,97,5026,Holtålen,2016,0,50
K-5026 Holtålen,M,98 years,98,5026,Holtålen,2016,0,50
K-5026 Holtålen,M,99 years,99,5026,Holtålen,2016,0,50
K-5026 Holtålen,M,100 years,100,5026,Holtålen,2016,0,50
K-5026 Holtålen,M,101 years,101,5026,Holtålen,2016,0,50
K-5026 Holtålen,M,102 years,102,5026,Holtålen,2016,0,50
K-5026 Holtålen,M,103 years,103,5026,Holtålen,2016,0,50
K-5026 Holtålen,M,104 years,104,5026,Holtålen,2016,0,50
K-5026 Holtålen,M,105 years or older,105,5026,Holtålen,2016,0,50
K-5027 Midtre Gauldal,F,0 years,0,5027,Midtre Gauldal,2016,50,50
K-5027 Midtre Gauldal,F,1 year,1,5027,Midtre Gauldal,2016,33,50
K-5027 Midtre Gauldal,F,2 years,2,5027,Midtre Gauldal,2016,50,50
K-5027 Midtre Gauldal,F,3 years,3,5027,Midtre Gauldal,2016,45,50
K-5027 Midtre Gauldal,F,4 years,4,5027,Midtre Gauldal,2016,31,50
K-5027 Midtre Gauldal,F,5 years,5,5027,Midtre Gauldal,2016,31,50
K-5027 Midtre Gauldal,F,6 years,6,5027,Midtre Gauldal,2016,35,50
K-5027 Midtre Gauldal,F,7 years,7,5027,Midtre Gauldal,2016,45,50
K-5027 Midtre Gauldal,F,8 years,8,5027,Midtre Gauldal,2016,36,50
K-5027 Midtre Gauldal,F,9 years,9,5027,Midtre Gauldal,2016,27,50
K-5027 Midtre Gauldal,F,10 years,10,5027,Midtre Gauldal,2016,36,50
K-5027 Midtre Gauldal,F,11 years,11,5027,Midtre Gauldal,2016,20,50
K-5027 Midtre Gauldal,F,12 years,12,5027,Midtre Gauldal,2016,25,50
K-5027 Midtre Gauldal,F,13 years,13,5027,Midtre Gauldal,2016,42,50
K-5027 Midtre Gauldal,F,14 years,14,5027,Midtre Gauldal,2016,39,50
K-5027 Midtre Gauldal,F,15 years,15,5027,Midtre Gauldal,2016,30,50
K-5027 Midtre Gauldal,F,16 years,16,5027,Midtre Gauldal,2016,40,50
K-5027 Midtre Gauldal,F,17 years,17,5027,Midtre Gauldal,2016,35,50
K-5027 Midtre Gauldal,F,18 years,18,5027,Midtre Gauldal,2016,45,50
K-5027 Midtre Gauldal,F,19 years,19,5027,Midtre Gauldal,2016,38,50
K-5027 Midtre Gauldal,F,20 years,20,5027,Midtre Gauldal,2016,34,50
K-5027 Midtre Gauldal,F,21 years,21,5027,Midtre Gauldal,2016,31,50
K-5027 Midtre Gauldal,F,22 years,22,5027,Midtre Gauldal,2016,50,50
K-5027 Midtre Gauldal,F,23 years,23,5027,Midtre Gauldal,2016,48,50
K-5027 Midtre Gauldal,F,24 years,24,5027,Midtre Gauldal,2016,31,50
K-5027 Midtre Gauldal,F,25 years,25,5027,Midtre Gauldal,2016,52,50
K-5027 Midtre Gauldal,F,26 years,26,5027,Midtre Gauldal,2016,38,50
K-5027 Midtre Gauldal,F,27 years,27,5027,Midtre Gauldal,2016,65,50
K-5027 Midtre Gauldal,F,28 years,28,5027,Midtre Gauldal,2016,31,50
K-5027 Midtre Gauldal,F,29 years,29,5027,Midtre Gauldal,2016,44,50
K-5027 Midtre Gauldal,F,30 years,30,5027,Midtre Gauldal,2016,30,50
K-5027 Midtre Gauldal,F,31 years,31,5027,Midtre Gauldal,2016,35,50
K-5027 Midtre Gauldal,F,32 years,32,5027,Midtre Gauldal,2016,40,50
K-5027 Midtre Gauldal,F,33 years,33,5027,Midtre Gauldal,2016,42,50
K-5027 Midtre Gauldal,F,34 years,34,5027,Midtre Gauldal,2016,33,50
K-5027 Midtre Gauldal,F,35 years,35,5027,Midtre Gauldal,2016,40,50
K-5027 Midtre Gauldal,F,36 years,36,5027,Midtre Gauldal,2016,41,50
K-5027 Midtre Gauldal,F,37 years,37,5027,Midtre Gauldal,2016,26,50
K-5027 Midtre Gauldal,F,38 years,38,5027,Midtre Gauldal,2016,22,50
K-5027 Midtre Gauldal,F,39 years,39,5027,Midtre Gauldal,2016,33,50
K-5027 Midtre Gauldal,F,40 years,40,5027,Midtre Gauldal,2016,36,50
K-5027 Midtre Gauldal,F,41 years,41,5027,Midtre Gauldal,2016,32,50
K-5027 Midtre Gauldal,F,42 years,42,5027,Midtre Gauldal,2016,52,50
K-5027 Midtre Gauldal,F,43 years,43,5027,Midtre Gauldal,2016,34,50
K-5027 Midtre Gauldal,F,44 years,44,5027,Midtre Gauldal,2016,33,50
K-5027 Midtre Gauldal,F,45 years,45,5027,Midtre Gauldal,2016,54,50
K-5027 Midtre Gauldal,F,46 years,46,5027,Midtre Gauldal,2016,50,50
K-5027 Midtre Gauldal,F,47 years,47,5027,Midtre Gauldal,2016,49,50
K-5027 Midtre Gauldal,F,48 years,48,5027,Midtre Gauldal,2016,47,50
K-5027 Midtre Gauldal,F,49 years,49,5027,Midtre Gauldal,2016,52,50
K-5027 Midtre Gauldal,F,50 years,50,5027,Midtre Gauldal,2016,49,50
K-5027 Midtre Gauldal,F,51 years,51,5027,Midtre Gauldal,2016,46,50
K-5027 Midtre Gauldal,F,52 years,52,5027,Midtre Gauldal,2016,31,50
K-5027 Midtre Gauldal,F,53 years,53,5027,Midtre Gauldal,2016,43,50
K-5027 Midtre Gauldal,F,54 years,54,5027,Midtre Gauldal,2016,37,50
K-5027 Midtre Gauldal,F,55 years,55,5027,Midtre Gauldal,2016,57,50
K-5027 Midtre Gauldal,F,56 years,56,5027,Midtre Gauldal,2016,42,50
K-5027 Midtre Gauldal,F,57 years,57,5027,Midtre Gauldal,2016,29,50
K-5027 Midtre Gauldal,F,58 years,58,5027,Midtre Gauldal,2016,35,50
K-5027 Midtre Gauldal,F,59 years,59,5027,Midtre Gauldal,2016,30,50
K-5027 Midtre Gauldal,F,60 years,60,5027,Midtre Gauldal,2016,25,50
K-5027 Midtre Gauldal,F,61 years,61,5027,Midtre Gauldal,2016,41,50
K-5027 Midtre Gauldal,F,62 years,62,5027,Midtre Gauldal,2016,31,50
K-5027 Midtre Gauldal,F,63 years,63,5027,Midtre Gauldal,2016,36,50
K-5027 Midtre Gauldal,F,64 years,64,5027,Midtre Gauldal,2016,34,50
K-5027 Midtre Gauldal,F,65 years,65,5027,Midtre Gauldal,2016,32,50
K-5027 Midtre Gauldal,F,66 years,66,5027,Midtre Gauldal,2016,35,50
K-5027 Midtre Gauldal,F,67 years,67,5027,Midtre Gauldal,2016,34,50
K-5027 Midtre Gauldal,F,68 years,68,5027,Midtre Gauldal,2016,32,50
K-5027 Midtre Gauldal,F,69 years,69,5027,Midtre Gauldal,2016,37,50
K-5027 Midtre Gauldal,F,70 years,70,5027,Midtre Gauldal,2016,36,50
K-5027 Midtre Gauldal,F,71 years,71,5027,Midtre Gauldal,2016,28,50
K-5027 Midtre Gauldal,F,72 years,72,5027,Midtre Gauldal,2016,24,50
K-5027 Midtre Gauldal,F,73 years,73,5027,Midtre Gauldal,2016,35,50
K-5027 Midtre Gauldal,F,74 years,74,5027,Midtre Gauldal,2016,27,50
K-5027 Midtre Gauldal,F,75 years,75,5027,Midtre Gauldal,2016,23,50
K-5027 Midtre Gauldal,F,76 years,76,5027,Midtre Gauldal,2016,31,50
K-5027 Midtre Gauldal,F,77 years,77,5027,Midtre Gauldal,2016,26,50
K-5027 Midtre Gauldal,F,78 years,78,5027,Midtre Gauldal,2016,20,50
K-5027 Midtre Gauldal,F,79 years,79,5027,Midtre Gauldal,2016,19,50
K-5027 Midtre Gauldal,F,80 years,80,5027,Midtre Gauldal,2016,12,50
K-5027 Midtre Gauldal,F,81 years,81,5027,Midtre Gauldal,2016,23,50
K-5027 Midtre Gauldal,F,82 years,82,5027,Midtre Gauldal,2016,14,50
K-5027 Midtre Gauldal,F,83 years,83,5027,Midtre Gauldal,2016,14,50
K-5027 Midtre Gauldal,F,84 years,84,5027,Midtre Gauldal,2016,20,50
K-5027 Midtre Gauldal,F,85 years,85,5027,Midtre Gauldal,2016,17,50
K-5027 Midtre Gauldal,F,86 years,86,5027,Midtre Gauldal,2016,17,50
K-5027 Midtre Gauldal,F,87 years,87,5027,Midtre Gauldal,2016,11,50
K-5027 Midtre Gauldal,F,88 years,88,5027,Midtre Gauldal,2016,19,50
K-5027 Midtre Gauldal,F,89 years,89,5027,Midtre Gauldal,2016,17,50
K-5027 Midtre Gauldal,F,90 years,90,5027,Midtre Gauldal,2016,10,50
K-5027 Midtre Gauldal,F,91 years,91,5027,Midtre Gauldal,2016,7,50
K-5027 Midtre Gauldal,F,92 years,92,5027,Midtre Gauldal,2016,6,50
K-5027 Midtre Gauldal,F,93 years,93,5027,Midtre Gauldal,2016,3,50
K-5027 Midtre Gauldal,F,94 years,94,5027,Midtre Gauldal,2016,2,50
K-5027 Midtre Gauldal,F,95 years,95,5027,Midtre Gauldal,2016,4,50
K-5027 Midtre Gauldal,F,96 years,96,5027,Midtre Gauldal,2016,1,50
K-5027 Midtre Gauldal,F,97 years,97,5027,Midtre Gauldal,2016,4,50
K-5027 Midtre Gauldal,F,98 years,98,5027,Midtre Gauldal,2016,1,50
K-5027 Midtre Gauldal,F,99 years,99,5027,Midtre Gauldal,2016,0,50
K-5027 Midtre Gauldal,F,100 years,100,5027,Midtre Gauldal,2016,0,50
K-5027 Midtre Gauldal,F,101 years,101,5027,Midtre Gauldal,2016,0,50
K-5027 Midtre Gauldal,F,102 years,102,5027,Midtre Gauldal,2016,0,50
K-5027 Midtre Gauldal,F,103 years,103,5027,Midtre Gauldal,2016,0,50
K-5027 Midtre Gauldal,F,104 years,104,5027,Midtre Gauldal,2016,0,50
K-5027 Midtre Gauldal,F,105 years or older,105,5027,Midtre Gauldal,2016,0,50
K-5027 Midtre Gauldal,M,0 years,0,5027,Midtre Gauldal,2016,22,50
K-5027 Midtre Gauldal,M,1 year,1,5027,Midtre Gauldal,2016,39,50
K-5027 Midtre Gauldal,M,2 years,2,5027,Midtre Gauldal,2016,29,50
K-5027 Midtre Gauldal,M,3 years,3,5027,Midtre Gauldal,2016,43,50
K-5027 Midtre Gauldal,M,4 years,4,5027,Midtre Gauldal,2016,44,50
K-5027 Midtre Gauldal,M,5 years,5,5027,Midtre Gauldal,2016,28,50
K-5027 Midtre Gauldal,M,6 years,6,5027,Midtre Gauldal,2016,38,50
K-5027 Midtre Gauldal,M,7 years,7,5027,Midtre Gauldal,2016,34,50
K-5027 Midtre Gauldal,M,8 years,8,5027,Midtre Gauldal,2016,33,50
K-5027 Midtre Gauldal,M,9 years,9,5027,Midtre Gauldal,2016,31,50
K-5027 Midtre Gauldal,M,10 years,10,5027,Midtre Gauldal,2016,35,50
K-5027 Midtre Gauldal,M,11 years,11,5027,Midtre Gauldal,2016,30,50
K-5027 Midtre Gauldal,M,12 years,12,5027,Midtre Gauldal,2016,32,50
K-5027 Midtre Gauldal,M,13 years,13,5027,Midtre Gauldal,2016,39,50
K-5027 Midtre Gauldal,M,14 years,14,5027,Midtre Gauldal,2016,39,50
K-5027 Midtre Gauldal,M,15 years,15,5027,Midtre Gauldal,2016,48,50
K-5027 Midtre Gauldal,M,16 years,16,5027,Midtre Gauldal,2016,46,50
K-5027 Midtre Gauldal,M,17 years,17,5027,Midtre Gauldal,2016,56,50
K-5027 Midtre Gauldal,M,18 years,18,5027,Midtre Gauldal,2016,51,50
K-5027 Midtre Gauldal,M,19 years,19,5027,Midtre Gauldal,2016,36,50
K-5027 Midtre Gauldal,M,20 years,20,5027,Midtre Gauldal,2016,45,50
K-5027 Midtre Gauldal,M,21 years,21,5027,Midtre Gauldal,2016,40,50
K-5027 Midtre Gauldal,M,22 years,22,5027,Midtre Gauldal,2016,35,50
K-5027 Midtre Gauldal,M,23 years,23,5027,Midtre Gauldal,2016,40,50
K-5027 Midtre Gauldal,M,24 years,24,5027,Midtre Gauldal,2016,49,50
K-5027 Midtre Gauldal,M,25 years,25,5027,Midtre Gauldal,2016,34,50
K-5027 Midtre Gauldal,M,26 years,26,5027,Midtre Gauldal,2016,40,50
K-5027 Midtre Gauldal,M,27 years,27,5027,Midtre Gauldal,2016,48,50
K-5027 Midtre Gauldal,M,28 years,28,5027,Midtre Gauldal,2016,39,50
K-5027 Midtre Gauldal,M,29 years,29,5027,Midtre Gauldal,2016,54,50
K-5027 Midtre Gauldal,M,30 years,30,5027,Midtre Gauldal,2016,38,50
K-5027 Midtre Gauldal,M,31 years,31,5027,Midtre Gauldal,2016,41,50
K-5027 Midtre Gauldal,M,32 years,32,5027,Midtre Gauldal,2016,34,50
K-5027 Midtre Gauldal,M,33 years,33,5027,Midtre Gauldal,2016,43,50
K-5027 Midtre Gauldal,M,34 years,34,5027,Midtre Gauldal,2016,38,50
K-5027 Midtre Gauldal,M,35 years,35,5027,Midtre Gauldal,2016,40,50
K-5027 Midtre Gauldal,M,36 years,36,5027,Midtre Gauldal,2016,22,50
K-5027 Midtre Gauldal,M,37 years,37,5027,Midtre Gauldal,2016,35,50
K-5027 Midtre Gauldal,M,38 years,38,5027,Midtre Gauldal,2016,40,50
K-5027 Midtre Gauldal,M,39 years,39,5027,Midtre Gauldal,2016,42,50
K-5027 Midtre Gauldal,M,40 years,40,5027,Midtre Gauldal,2016,36,50
K-5027 Midtre Gauldal,M,41 years,41,5027,Midtre Gauldal,2016,46,50
K-5027 Midtre Gauldal,M,42 years,42,5027,Midtre Gauldal,2016,41,50
K-5027 Midtre Gauldal,M,43 years,43,5027,Midtre Gauldal,2016,50,50
K-5027 Midtre Gauldal,M,44 years,44,5027,Midtre Gauldal,2016,42,50
K-5027 Midtre Gauldal,M,45 years,45,5027,Midtre Gauldal,2016,56,50
K-5027 Midtre Gauldal,M,46 years,46,5027,Midtre Gauldal,2016,43,50
K-5027 Midtre Gauldal,M,47 years,47,5027,Midtre Gauldal,2016,47,50
K-5027 Midtre Gauldal,M,48 years,48,5027,Midtre Gauldal,2016,42,50
K-5027 Midtre Gauldal,M,49 years,49,5027,Midtre Gauldal,2016,50,50
K-5027 Midtre Gauldal,M,50 years,50,5027,Midtre Gauldal,2016,56,50
K-5027 Midtre Gauldal,M,51 years,51,5027,Midtre Gauldal,2016,47,50
K-5027 Midtre Gauldal,M,52 years,52,5027,Midtre Gauldal,2016,44,50
K-5027 Midtre Gauldal,M,53 years,53,5027,Midtre Gauldal,2016,36,50
K-5027 Midtre Gauldal,M,54 years,54,5027,Midtre Gauldal,2016,40,50
K-5027 Midtre Gauldal,M,55 years,55,5027,Midtre Gauldal,2016,42,50
K-5027 Midtre Gauldal,M,56 years,56,5027,Midtre Gauldal,2016,44,50
K-5027 Midtre Gauldal,M,57 years,57,5027,Midtre Gauldal,2016,47,50
K-5027 Midtre Gauldal,M,58 years,58,5027,Midtre Gauldal,2016,36,50
K-5027 Midtre Gauldal,M,59 years,59,5027,Midtre Gauldal,2016,40,50
K-5027 Midtre Gauldal,M,60 years,60,5027,Midtre Gauldal,2016,32,50
K-5027 Midtre Gauldal,M,61 years,61,5027,Midtre Gauldal,2016,34,50
K-5027 Midtre Gauldal,M,62 years,62,5027,Midtre Gauldal,2016,30,50
K-5027 Midtre Gauldal,M,63 years,63,5027,Midtre Gauldal,2016,29,50
K-5027 Midtre Gauldal,M,64 years,64,5027,Midtre Gauldal,2016,44,50
K-5027 Midtre Gauldal,M,65 years,65,5027,Midtre Gauldal,2016,34,50
K-5027 Midtre Gauldal,M,66 years,66,5027,Midtre Gauldal,2016,37,50
K-5027 Midtre Gauldal,M,67 years,67,5027,Midtre Gauldal,2016,37,50
K-5027 Midtre Gauldal,M,68 years,68,5027,Midtre Gauldal,2016,27,50
K-5027 Midtre Gauldal,M,69 years,69,5027,Midtre Gauldal,2016,38,50
K-5027 Midtre Gauldal,M,70 years,70,5027,Midtre Gauldal,2016,38,50
K-5027 Midtre Gauldal,M,71 years,71,5027,Midtre Gauldal,2016,36,50
K-5027 Midtre Gauldal,M,72 years,72,5027,Midtre Gauldal,2016,31,50
K-5027 Midtre Gauldal,M,73 years,73,5027,Midtre Gauldal,2016,30,50
K-5027 Midtre Gauldal,M,74 years,74,5027,Midtre Gauldal,2016,16,50
K-5027 Midtre Gauldal,M,75 years,75,5027,Midtre Gauldal,2016,24,50
K-5027 Midtre Gauldal,M,76 years,76,5027,Midtre Gauldal,2016,15,50
K-5027 Midtre Gauldal,M,77 years,77,5027,Midtre Gauldal,2016,19,50
K-5027 Midtre Gauldal,M,78 years,78,5027,Midtre Gauldal,2016,14,50
K-5027 Midtre Gauldal,M,79 years,79,5027,Midtre Gauldal,2016,18,50
K-5027 Midtre Gauldal,M,80 years,80,5027,Midtre Gauldal,2016,13,50
K-5027 Midtre Gauldal,M,81 years,81,5027,Midtre Gauldal,2016,16,50
K-5027 Midtre Gauldal,M,82 years,82,5027,Midtre Gauldal,2016,12,50
K-5027 Midtre Gauldal,M,83 years,83,5027,Midtre Gauldal,2016,27,50
K-5027 Midtre Gauldal,M,84 years,84,5027,Midtre Gauldal,2016,12,50
K-5027 Midtre Gauldal,M,85 years,85,5027,Midtre Gauldal,2016,12,50
K-5027 Midtre Gauldal,M,86 years,86,5027,Midtre Gauldal,2016,9,50
K-5027 Midtre Gauldal,M,87 years,87,5027,Midtre Gauldal,2016,8,50
K-5027 Midtre Gauldal,M,88 years,88,5027,Midtre Gauldal,2016,8,50
K-5027 Midtre Gauldal,M,89 years,89,5027,Midtre Gauldal,2016,4,50
K-5027 Midtre Gauldal,M,90 years,90,5027,Midtre Gauldal,2016,4,50
K-5027 Midtre Gauldal,M,91 years,91,5027,Midtre Gauldal,2016,2,50
K-5027 Midtre Gauldal,M,92 years,92,5027,Midtre Gauldal,2016,2,50
K-5027 Midtre Gauldal,M,93 years,93,5027,Midtre Gauldal,2016,2,50
K-5027 Midtre Gauldal,M,94 years,94,5027,Midtre Gauldal,2016,1,50
K-5027 Midtre Gauldal,M,95 years,95,5027,Midtre Gauldal,2016,2,50
K-5027 Midtre Gauldal,M,96 years,96,5027,Midtre Gauldal,2016,0,50
